,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
62,False,,,False,False,False,False,False,False,False,False,False,False,4nM,Asset Action Source,Asset Action Sources,True,False,False,AssetActionSource,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AssetActionSource/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AssetActionSource/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AssetActionSource/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AssetActionSource/describe'), ('layouts', '/services/data/v57.0/sobjects/AssetActionSource/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AssetActionSource')])"
63,False,ChangeEvent,Asset,False,False,False,False,False,False,False,False,False,False,,Asset Change Event,Asset Change Event,False,False,False,AssetChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AssetChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AssetChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetChangeEvent')])"
64,False,Feed,Asset,False,False,False,False,True,False,False,False,False,False,,Asset Feed,Asset Feed,False,False,False,AssetFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssetFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetFeed')])"
65,False,History,Asset,False,False,False,False,False,False,False,False,False,False,,Asset History,Asset History,False,False,False,AssetHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssetHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetHistory')])"
66,False,,,True,False,False,False,True,False,False,False,False,False,1AR,Asset Relationship,Asset Relationships,True,False,True,AssetRelationship,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AssetRelationship/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AssetRelationship/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AssetRelationship/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AssetRelationship/describe'), ('quickActions', '/services/data/v57.0/sobjects/AssetRelationship/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AssetRelationship/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AssetRelationship')])"
67,False,Feed,AssetRelationship,False,False,False,False,True,False,False,False,False,False,,Asset Relationship Feed,Asset Relationship Feed,False,False,False,AssetRelationshipFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetRelationshipFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssetRelationshipFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetRelationshipFeed')])"
68,False,History,AssetRelationship,False,False,False,False,False,False,False,False,False,False,,Asset Relationship History,Asset Relationship History,False,False,False,AssetRelationshipHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetRelationshipHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssetRelationshipHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetRelationshipHistory')])"
69,False,Share,Asset,True,False,False,False,False,False,False,False,False,False,70a,Asset Share,Asset Share,False,False,False,AssetShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssetShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetShare')])"
70,False,,,False,False,False,False,False,False,False,False,False,False,4nK,Asset State Period,Asset State Periods,True,False,False,AssetStatePeriod,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AssetStatePeriod/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AssetStatePeriod/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AssetStatePeriod/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AssetStatePeriod/describe'), ('layouts', '/services/data/v57.0/sobjects/AssetStatePeriod/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AssetStatePeriod')])"
71,False,,,False,False,False,False,False,False,False,False,False,False,0Li,Asset Token Event,Asset Token Events,False,False,False,AssetTokenEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssetTokenEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AssetTokenEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AssetTokenEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AssetTokenEvent')])"
72,False,,,False,False,False,False,False,False,False,False,False,False,01Q,Assignment Rule,Assignment Rules,False,False,False,AssignmentRule,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssignmentRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssignmentRule/describe'), ('sobject', '/services/data/v57.0/sobjects/AssignmentRule')])"
73,False,,,True,False,False,False,True,False,False,False,False,False,0Kt,Associated Location,Associated Locations,True,False,True,AssociatedLocation,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AssociatedLocation/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AssociatedLocation/describe'), ('layouts', '/services/data/v57.0/sobjects/AssociatedLocation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AssociatedLocation')])"
74,False,History,AssociatedLocation,False,False,False,False,False,False,False,False,False,False,,Associated Location History,Associated Location History,False,False,False,AssociatedLocationHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AssociatedLocationHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AssociatedLocationHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AssociatedLocationHistory')])"
75,False,,,False,False,False,False,False,False,False,False,False,False,707,Apex Job,Apex Jobs,False,False,False,AsyncApexJob,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncApexJob/{ID}'), ('describe', '/services/data/v57.0/sobjects/AsyncApexJob/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncApexJob')])"
76,False,,,False,False,False,False,False,False,False,False,False,False,0Xw,Async Operation Event,Async Operation Events,False,False,False,AsyncOperationEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncOperationEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AsyncOperationEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AsyncOperationEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncOperationEvent')])"
77,False,,,False,False,False,False,True,False,False,False,False,False,1ao,Async Operation Log,Async Operation Logs,True,False,True,AsyncOperationLog,True,True,True,True,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AsyncOperationLog/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AsyncOperationLog/{ID}'), ('describe', '/services/data/v57.0/sobjects/AsyncOperationLog/describe'), ('layouts', '/services/data/v57.0/sobjects/AsyncOperationLog/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AsyncOperationLog')])"
78,False,,,False,False,False,False,False,False,False,False,False,False,0YD,Async Operation Status,Async Operation Status,False,False,False,AsyncOperationStatus,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AsyncOperationStatus/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AsyncOperationStatus/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AsyncOperationStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/AsyncOperationStatus')])"
79,False,,,False,False,False,False,False,False,False,False,False,False,,Attached Content Document,Attached Content Documents,False,False,False,AttachedContentDocument,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AttachedContentDocument/{ID}'), ('describe', '/services/data/v57.0/sobjects/AttachedContentDocument/describe'), ('sobject', '/services/data/v57.0/sobjects/AttachedContentDocument')])"
80,False,,,True,False,False,False,True,False,False,False,False,False,00P,Attachment,Attachments,False,False,False,Attachment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Attachment/{ID}'), ('describe', '/services/data/v57.0/sobjects/Attachment/describe'), ('sobject', '/services/data/v57.0/sobjects/Attachment')])"
81,False,,,True,False,False,False,True,False,False,False,False,False,0Ad,Lightning Component Definition,Lightning Component Definitions,False,False,False,AuraDefinition,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinition')])"
82,False,,,True,False,False,False,True,False,False,False,False,False,0Ab,Aura Component Bundle,Aura Component Bundles,False,False,False,AuraDefinitionBundle,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionBundle/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionBundle/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionBundle')])"
83,False,,,False,False,False,False,False,False,False,False,False,False,0ab,AuraDefinitionBundle Info,AuraDefinitionBundle Infos,False,False,False,AuraDefinitionBundleInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionBundleInfo')])"
84,False,,,False,False,False,False,False,False,False,False,False,False,0ad,AuraDefinition Info,AuraDefinition Infos,False,False,False,AuraDefinitionInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuraDefinitionInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuraDefinitionInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/AuraDefinitionInfo')])"
85,False,,,False,False,False,False,False,False,False,False,False,False,07T,Authentication Configuration,Authentication Configurations,False,False,False,AuthConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthConfig')])"
86,False,,,False,False,False,False,False,False,False,False,False,False,07U,Authentication Configuration Auth. Provider,Authentication Configuration Auth. Providers,False,False,False,AuthConfigProviders,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthConfigProviders/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthConfigProviders/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthConfigProviders')])"
87,False,,,True,False,False,False,True,False,False,False,False,False,0SO,Auth. Provider,Auth. Providers,False,False,False,AuthProvider,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthProvider/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthProvider/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthProvider')])"
88,False,,,False,False,False,False,True,False,False,False,False,False,0Ak,Auth Session,Auth Sessions,False,False,False,AuthSession,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthSession/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthSession/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthSession')])"
89,False,,,True,False,False,False,True,False,False,False,False,False,0cI,Authorization Form,Authorization Forms,True,False,True,AuthorizationForm,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationForm/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationForm/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationForm/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationForm')])"
90,False,,,True,False,False,False,True,False,False,False,False,False,0cK,Authorization Form Consent,Authorization Form Consents,True,False,True,AuthorizationFormConsent,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsent/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormConsent/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsent')])"
91,False,ChangeEvent,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Authorization Form Consent Change Event,Authorization Form Consent Change Event,False,False,False,AuthorizationFormConsentChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent')])"
92,False,History,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Authorization Form Consent History,Authorization Form Consent History,False,False,False,AuthorizationFormConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory')])"
